"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","diapazon.kz","kaztag.kz"
"2022-03-01","Kazakhstan",29,12,15,0,35,3,0,134,49,30,4,2,23,14,35,23,1,19,6,12,2,3,4,3,5,19,15,0,3,1,8,0,10,0,5,21,2,2,5,2,49,1,0.0103202846975089,0.00427046263345196,0.00533807829181495,0,0.0124555160142349,0.00106761565836299,0,0.0476868327402135,0.0174377224199288,0.0106761565836299,0.00142348754448399,0.000711743772241993,0.00818505338078292,0.00498220640569395,0.0124555160142349,0.00818505338078292,0.000355871886120996,0.00676156583629893,0.00213523131672598,0.00427046263345196,0.000711743772241993,0.00106761565836299,0.00142348754448399,0.00106761565836299,0.00177935943060498,0.00676156583629893,0.00533807829181495,0,0.00106761565836299,0.000355871886120996,0.00284697508896797,0,0.00355871886120996,0,0.00177935943060498,0.00747330960854093,0.000711743772241993,0.000711743772241993,0.00177935943060498,0.000711743772241993,0.0174377224199288,0.000355871886120996,68,20,30,1,51,36,2,2,3,14,22,0.0241992882562278,0.00711743772241993,0.0106761565836299,0.000355871886120996,0.0181494661921708,0.0128113879003559,0.000711743772241993,0.000711743772241993,0.00106761565836299,0.00498220640569395,0.00782918149466192,2810,2154,2650,20.6379476104726,0.0740213523131673,0.00711743772241993,2810,1,1
"2022-04-01","Kazakhstan",63,8,19,0,16,2,0,167,45,44,5,8,35,5,26,22,1,4,10,4,4,0,2,2,2,11,11,1,3,2,14,2,6,0,5,17,3,2,7,4,14,4,0.0210631895687061,0.00267469073888332,0.00635239050484788,0,0.00534938147776663,0.000668672684720829,0,0.0558341691741892,0.0150451354062187,0.0147107990638582,0.00167168171180207,0.00267469073888332,0.0117017719826145,0.00167168171180207,0.00869274490137078,0.00735539953192912,0.000334336342360415,0.00133734536944166,0.00334336342360415,0.00133734536944166,0.00133734536944166,0,0.000668672684720829,0.000668672684720829,0.000668672684720829,0.00367769976596456,0.00367769976596456,0.000334336342360415,0.00100300902708124,0.000668672684720829,0.0046807087930458,0.000668672684720829,0.00200601805416249,0,0.00167168171180207,0.00568371782012705,0.00100300902708124,0.000668672684720829,0.0023403543965229,0.00133734536944166,0.0046807087930458,0.00133734536944166,61,25,24,1,72,38,5,1,5,18,48,0.0203945168839853,0.00835840855901037,0.00802407221664995,0.000334336342360415,0.0240722166499498,0.0127047810096958,0.00167168171180207,0.000334336342360415,0.00167168171180207,0.00601805416248746,0.0160481444332999,2991,2252,2875,19.2201375528202,0.0524908057505851,0.00568371782012705,2991,1,1
"2022-05-01","Kazakhstan",19,3,9,3,28,0,0,132,76,62,0,8,46,9,9,15,1,1,4,5,1,0,1,0,0,1,1,2,0,0,15,0,1,0,8,6,2,1,1,0,16,2,0.00664568030779993,0.00104931794333683,0.00314795383001049,0.00104931794333683,0.00979363413781042,0,0,0.0461699895068206,0.0265827212311997,0.0216859041622945,0,0.00279818118223155,0.0160895417978314,0.00314795383001049,0.00314795383001049,0.00524658971668416,0.000349772647778944,0.000349772647778944,0.00139909059111577,0.00174886323889472,0.000349772647778944,0,0.000349772647778944,0,0,0.000349772647778944,0.000349772647778944,0.000699545295557887,0,0,0.00524658971668416,0,0.000349772647778944,0,0.00279818118223155,0.00209863588667366,0.000699545295557887,0.000349772647778944,0.000349772647778944,0,0.0055963623644631,0.000699545295557887,66,24,21,2,47,38,4,4,5,20,44,0.0230849947534103,0.00839454354669465,0.00734522560335782,0.000699545295557887,0.0164393144456104,0.0132913606155999,0.00139909059111577,0.00139909059111577,0.00174886323889472,0.00699545295557887,0.0153899965022735,2859,2204,2801,17.4732393660361,0.0213361315145156,0.00314795383001049,2859,1,1
"2022-06-01","Kazakhstan",31,7,46,11,29,2,0,150,74,59,3,6,43,9,16,19,2,5,8,11,0,1,1,0,3,7,11,3,0,1,8,1,1,0,8,8,0,0,3,2,17,0,0.00932050511124474,0.0021046301864101,0.0138304269392664,0.00330727600721588,0.00871918220084185,0.000601322910402886,0,0.0450992182802165,0.0222489476849068,0.0177390258568851,0.00090198436560433,0.00180396873120866,0.0129284425736621,0.00270595309681299,0.00481058328322309,0.00571256764882742,0.000601322910402886,0.00150330727600722,0.00240529164161155,0.00330727600721588,0,0.000300661455201443,0.000300661455201443,0,0.00090198436560433,0.0021046301864101,0.00330727600721588,0.00090198436560433,0,0.000300661455201443,0.00240529164161155,0.000300661455201443,0.000300661455201443,0,0.00240529164161155,0.00240529164161155,0,0,0.00090198436560433,0.000601322910402886,0.00511124473842453,0,62,24,35,1,86,64,4,5,0,23,59,0.0186410102224895,0.00721587492483464,0.0105231509320505,0.000300661455201443,0.0258568851473241,0.0192423331328924,0.00120264582080577,0.00150330727600722,0,0.00691521346963319,0.0177390258568851,3326,2483,3251,18.3572557685551,0.0234515935057126,0.00661455201443175,3326,1,1
"2022-07-01","Kazakhstan",20,4,2,2,24,0,0,127,46,16,6,4,24,5,11,10,2,3,12,8,2,1,0,1,1,6,1,2,0,0,14,0,1,0,5,8,0,0,0,0,10,2,0.0103734439834025,0.0020746887966805,0.00103734439834025,0.00103734439834025,0.012448132780083,0,0,0.0658713692946058,0.0238589211618257,0.00829875518672199,0.00311203319502075,0.0020746887966805,0.012448132780083,0.00259336099585062,0.00570539419087137,0.00518672199170124,0.00103734439834025,0.00155601659751037,0.00622406639004149,0.004149377593361,0.00103734439834025,0.000518672199170124,0,0.000518672199170124,0.000518672199170124,0.00311203319502075,0.000518672199170124,0.00103734439834025,0,0,0.00726141078838174,0,0.000518672199170124,0,0.00259336099585062,0.004149377593361,0,0,0,0,0.00518672199170124,0.00103734439834025,47,11,22,1,29,34,2,4,3,13,45,0.0243775933609959,0.00570539419087137,0.0114107883817427,0.000518672199170124,0.0150414937759336,0.0176348547717842,0.00103734439834025,0.0020746887966805,0.00155601659751037,0.00674273858921162,0.0233402489626556,1928,1427,1874,18.6196356272478,0.0368257261410788,0.00155601659751037,1928,1,1
"2022-08-01","Kazakhstan",9,3,4,0,27,2,0,83,35,12,2,2,16,11,16,14,1,2,11,9,1,0,0,0,0,3,0,5,0,1,1,1,0,0,5,9,1,1,4,1,4,0,0.00466321243523316,0.00155440414507772,0.00207253886010363,0,0.0139896373056995,0.00103626943005181,0,0.0430051813471503,0.0181347150259067,0.00621761658031088,0.00103626943005181,0.00103626943005181,0.00829015544041451,0.00569948186528497,0.00829015544041451,0.00725388601036269,0.000518134715025907,0.00103626943005181,0.00569948186528497,0.00466321243523316,0.000518134715025907,0,0,0,0,0.00155440414507772,0,0.00259067357512953,0,0.000518134715025907,0.000518134715025907,0.000518134715025907,0,0,0.00259067357512953,0.00466321243523316,0.000518134715025907,0.000518134715025907,0.00207253886010363,0.000518134715025907,0.00207253886010363,0,55,12,13,0,42,14,7,5,5,19,46,0.0284974093264249,0.00621761658031088,0.00673575129533679,0,0.0217616580310881,0.00725388601036269,0.00362694300518135,0.00259067357512953,0.00259067357512953,0.00984455958549223,0.0238341968911917,1930,1473,1893,18.7171967469794,0.0243523316062176,0.00155440414507772,1930,1,1
"2022-09-01","Kazakhstan",16,6,50,6,45,0,1,105,29,22,1,7,11,13,11,5,3,3,2,5,1,0,11,0,4,13,9,21,0,0,2,1,3,0,4,15,7,0,2,0,6,0,0.00696560731388768,0.00261210274270788,0.021767522855899,0.00261210274270788,0.0195907705703091,0,0.00043535045711798,0.0457117979973879,0.0126251632564214,0.00957771005659556,0.00043535045711798,0.00304745319982586,0.00478885502829778,0.00565955594253374,0.00478885502829778,0.0021767522855899,0.00130605137135394,0.00130605137135394,0.00087070091423596,0.0021767522855899,0.00043535045711798,0,0.00478885502829778,0,0.00174140182847192,0.00565955594253374,0.00391815411406182,0.00914235959947758,0,0,0.00087070091423596,0.00043535045711798,0.00130605137135394,0,0.00174140182847192,0.0065302568567697,0.00304745319982586,0,0.00087070091423596,0,0.00261210274270788,0,43,24,20,0,37,24,2,0,1,19,28,0.0187200696560731,0.0104484109708315,0.0087070091423596,0,0.0161079669133653,0.0104484109708315,0.00087070091423596,0,0.00043535045711798,0.00827165868524162,0.0121898127993034,2297,1781,2198,17.3886679770177,0.043970396168916,0.0235089246843709,2297,1,0
"2022-10-01","Kazakhstan",19,3,80,8,56,1,0,72,35,9,1,7,9,11,5,13,3,1,8,4,0,0,2,2,0,15,12,6,0,0,9,1,0,0,10,7,2,0,0,1,6,0,0.00865998176845944,0.00136736554238833,0.0364630811303555,0.00364630811303555,0.0255241567912489,0.000455788514129444,0,0.03281677301732,0.0159525979945305,0.004102096627165,0.000455788514129444,0.00319051959890611,0.004102096627165,0.00501367365542388,0.00227894257064722,0.00592525068368277,0.00136736554238833,0.000455788514129444,0.00364630811303555,0.00182315405651778,0,0,0.000911577028258888,0.000911577028258888,0,0.00683682771194166,0.00546946216955333,0.00273473108477666,0,0,0.004102096627165,0.000455788514129444,0,0,0.00455788514129444,0.00319051959890611,0.000911577028258888,0,0,0.000455788514129444,0.00273473108477666,0,41,15,14,0,32,12,1,2,1,19,41,0.0186873290793072,0.00683682771194166,0.00638103919781222,0,0.0145852324521422,0.00546946216955333,0.000455788514129444,0.000911577028258888,0.000455788514129444,0.00865998176845944,0.0186873290793072,2194,1684,2121,17.6556005947624,0.0487693710118505,0.000911577028258888,2194,1,1
"2022-11-01","Kazakhstan",39,5,148,9,33,5,1,69,38,16,1,3,17,5,17,5,2,2,2,3,1,0,0,0,0,3,10,5,0,0,6,0,0,0,4,6,0,0,0,1,7,0,0.0177353342428377,0.0022737608003638,0.0673033196907685,0.00409276944065484,0.0150068212824011,0.0022737608003638,0.00045475216007276,0.0313778990450205,0.0172805820827649,0.00727603456116417,0.00045475216007276,0.00136425648021828,0.00773078672123693,0.0022737608003638,0.00773078672123693,0.0022737608003638,0.000909504320145521,0.000909504320145521,0.000909504320145521,0.00136425648021828,0.00045475216007276,0,0,0,0,0.00136425648021828,0.0045475216007276,0.0022737608003638,0,0,0.00272851296043656,0,0,0,0.00181900864029104,0.00272851296043656,0,0,0,0.00045475216007276,0.00318326512050932,0,46,18,16,1,42,13,2,3,4,20,35,0.020918599363347,0.00818553888130969,0.00727603456116417,0.00045475216007276,0.0190995907230559,0.00591177808094588,0.000909504320145521,0.00136425648021828,0.00181900864029104,0.00909504320145521,0.0159163256025466,2199,1601,2156,18.6243776582257,0.0300136425648022,0.00318326512050932,2199,1,1
"2022-12-01","Kazakhstan",21,5,4,0,15,0,0,79,29,13,1,4,21,12,12,8,0,2,4,3,1,0,2,0,0,5,5,1,0,0,3,1,2,0,7,7,0,0,0,0,5,0,0.0100671140939597,0.00239693192713327,0.00191754554170662,0,0.00719079578139981,0,0,0.0378715244487057,0.013902205177373,0.0062320230105465,0.000479386385426654,0.00191754554170662,0.0100671140939597,0.00575263662511985,0.00575263662511985,0.00383509108341323,0,0.000958772770853308,0.00191754554170662,0.00143815915627996,0.000479386385426654,0,0.000958772770853308,0,0,0.00239693192713327,0.00239693192713327,0.000479386385426654,0,0,0.00143815915627996,0.000479386385426654,0.000958772770853308,0,0.00335570469798658,0.00335570469798658,0,0,0,0,0.00239693192713327,0,50,12,8,0,53,38,5,3,3,21,45,0.0239693192713327,0.00575263662511985,0.00383509108341323,0,0.0254074784276127,0.0182166826462128,0.00239693192713327,0.00143815915627996,0.00143815915627996,0.0100671140939597,0.0215723873441994,2086,1630,2047,17.4622721107889,0.0215723873441994,0.00287631831255992,2086,1,1
"2023-01-01","Kazakhstan",22,2,38,2,12,0,0,81,39,20,4,0,23,11,14,11,0,1,4,10,0,0,0,0,0,8,1,0,0,0,7,0,0,0,7,2,0,0,0,0,11,1,0.0118343195266272,0.00107584722969338,0.0204410973641743,0.00107584722969338,0.0064550833781603,0,0,0.043571812802582,0.020979020979021,0.0107584722969338,0.00215169445938677,0,0.0123722431414739,0.00591715976331361,0.00753093060785368,0.00591715976331361,0,0.000537923614846692,0.00215169445938677,0.00537923614846692,0,0,0,0,0,0.00430338891877353,0.000537923614846692,0,0,0,0.00376546530392684,0,0,0,0.00376546530392684,0.00107584722969338,0,0,0,0,0.00591715976331361,0.000537923614846692,34,10,15,2,52,24,1,1,2,20,32,0.0182894029047875,0.00537923614846692,0.00806885422270038,0.00107584722969338,0.027972027972028,0.0129101667563206,0.000537923614846692,0.000537923614846692,0.00107584722969338,0.0107584722969338,0.0172135556750941,1859,1400,1822,18.1771772256856,0.0247444862829478,0.00268961807423346,1859,1,1
"2023-02-01","Kazakhstan",19,3,30,9,13,2,0,92,43,15,3,2,24,8,13,6,0,1,7,11,1,0,0,0,0,1,3,0,2,0,7,0,1,0,2,8,1,1,0,0,5,0,0.0110144927536232,0.00173913043478261,0.0173913043478261,0.00521739130434783,0.00753623188405797,0.00115942028985507,0,0.0533333333333333,0.0249275362318841,0.00869565217391304,0.00173913043478261,0.00115942028985507,0.0139130434782609,0.00463768115942029,0.00753623188405797,0.00347826086956522,0,0.000579710144927536,0.00405797101449275,0.0063768115942029,0.000579710144927536,0,0,0,0,0.000579710144927536,0.00173913043478261,0,0.00115942028985507,0,0.00405797101449275,0,0.000579710144927536,0,0.00115942028985507,0.00463768115942029,0.000579710144927536,0.000579710144927536,0,0,0.00289855072463768,0,43,11,13,0,37,12,2,6,1,12,37,0.0249275362318841,0.0063768115942029,0.00753623188405797,0,0.0214492753623188,0.00695652173913044,0.00115942028985507,0.00347826086956522,0.000579710144927536,0.00695652173913044,0.0214492753623188,1725,1277,1693,18.9399414204404,0.0255072463768116,0.00405797101449275,1725,1,1
"2023-03-01","Kazakhstan",16,3,73,20,13,0,0,94,42,13,3,4,18,6,16,5,0,1,0,7,1,1,0,0,1,3,3,3,0,0,6,0,0,0,1,4,0,0,1,0,11,0,0.010840108401084,0.00203252032520325,0.0494579945799458,0.013550135501355,0.00880758807588076,0,0,0.0636856368563686,0.0284552845528455,0.00880758807588076,0.00203252032520325,0.002710027100271,0.0121951219512195,0.0040650406504065,0.010840108401084,0.00338753387533875,0,0.000677506775067751,0,0.00474254742547425,0.000677506775067751,0.000677506775067751,0,0,0.000677506775067751,0.00203252032520325,0.00203252032520325,0.00203252032520325,0,0,0.0040650406504065,0,0,0,0.000677506775067751,0.002710027100271,0,0,0.000677506775067751,0,0.00745257452574526,0,32,2,8,0,37,19,0,3,2,13,23,0.021680216802168,0.0013550135501355,0.00542005420054201,0,0.0250677506775068,0.0128726287262873,0,0.00203252032520325,0.0013550135501355,0.00880758807588076,0.0155826558265583,1476,1024,1441,18.2664199677621,0.0277777777777778,0.00338753387533875,1476,1,1
"2023-04-01","Kazakhstan",28,4,4,2,14,2,0,84,43,13,3,6,12,3,22,4,0,2,5,4,4,0,1,0,0,3,3,0,0,0,4,0,0,0,7,3,0,0,0,0,10,0,0.0153256704980843,0.00218938149972633,0.00218938149972633,0.00109469074986316,0.00766283524904215,0.00109469074986316,0,0.0459770114942529,0.023535851122058,0.00711548987411056,0.00164203612479475,0.00328407224958949,0.00656814449917898,0.00164203612479475,0.0120415982484948,0.00218938149972633,0,0.00109469074986316,0.00273672687465791,0.00218938149972633,0.00218938149972633,0,0.000547345374931582,0,0,0.00164203612479475,0.00164203612479475,0,0,0,0.00218938149972633,0,0,0,0.00383141762452107,0.00164203612479475,0,0,0,0,0.00547345374931582,0,63,13,14,1,56,20,3,2,4,15,41,0.0344827586206897,0.00711548987411056,0.00766283524904215,0.000547345374931582,0.0306513409961686,0.0109469074986316,0.00164203612479475,0.00109469074986316,0.00218938149972633,0.00821018062397373,0.0224411603721949,1827,1358,1792,18.6397155246665,0.0186097427476738,0.00383141762452107,1827,1,1
"2023-05-01","Kazakhstan",23,3,7,0,18,1,0,59,34,9,0,3,17,9,16,1,0,4,2,5,0,1,0,1,0,4,10,5,1,0,9,0,0,1,6,2,3,1,0,3,10,0,0.0133876600698487,0.00174621653084983,0.00407450523864959,0,0.010477299185099,0.000582072176949942,0,0.0343422584400466,0.019790454016298,0.00523864959254948,0,0.00174621653084983,0.00989522700814901,0.00523864959254948,0.00931315483119907,0.000582072176949942,0,0.00232828870779977,0.00116414435389988,0.00291036088474971,0,0.000582072176949942,0,0.000582072176949942,0,0.00232828870779977,0.00582072176949942,0.00291036088474971,0.000582072176949942,0,0.00523864959254948,0,0,0.000582072176949942,0.00349243306169965,0.00116414435389988,0.00174621653084983,0.000582072176949942,0,0.00174621653084983,0.00582072176949942,0,50,10,14,0,43,29,2,0,2,23,42,0.0291036088474971,0.00582072176949942,0.00814901047729918,0,0.0250291036088475,0.0168800931315483,0.00116414435389988,0,0.00116414435389988,0.0133876600698487,0.0244470314318976,1718,1314,1661,18.2379090407135,0.0320139697322468,0.0215366705471478,1718,1,1
"2023-06-01","Kazakhstan",28,1,1,1,21,1,0,125,37,10,2,5,18,5,12,7,0,1,3,4,0,0,1,1,1,2,6,2,0,0,1,0,1,0,8,4,0,1,0,1,6,0,0.0152008686210641,0.000542888165038002,0.000542888165038002,0.000542888165038002,0.011400651465798,0.000542888165038002,0,0.0678610206297503,0.0200868621064061,0.00542888165038002,0.001085776330076,0.00271444082519001,0.00977198697068404,0.00271444082519001,0.00651465798045603,0.00380021715526602,0,0.000542888165038002,0.00162866449511401,0.00217155266015201,0,0,0.000542888165038002,0.000542888165038002,0.000542888165038002,0.001085776330076,0.00325732899022801,0.001085776330076,0,0,0.000542888165038002,0,0.000542888165038002,0,0.00434310532030402,0.00217155266015201,0,0.000542888165038002,0,0.000542888165038002,0.00325732899022801,0,55,10,11,0,42,15,3,1,3,16,36,0.0298588490770901,0.00542888165038002,0.00597176981541802,0,0.0228013029315961,0.00814332247557003,0.00162866449511401,0.000542888165038002,0.00162866449511401,0.00868621064060804,0.0195439739413681,1842,1391,1807,17.7111530966014,0.0200868621064061,0.00217155266015201,1842,1,1
"2023-07-01","Kazakhstan",20,1,3,2,7,1,0,113,38,2,2,2,26,3,3,3,0,3,2,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0.0115606936416185,0.000578034682080925,0.00173410404624277,0.00115606936416185,0.00404624277456647,0.000578034682080925,0,0.0653179190751445,0.0219653179190751,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.015028901734104,0.00173410404624277,0.00173410404624277,0.00173410404624277,0,0.00173410404624277,0.00115606936416185,0.00115606936416185,0.00173410404624277,0,0,0,0.00115606936416185,0.000578034682080925,0.000578034682080925,0,0,0,0,0,0,0,0.000578034682080925,0,0,0,0,0,0.00173410404624277,0,46,7,25,0,51,16,2,3,1,23,31,0.0265895953757225,0.00404624277456647,0.0144508670520231,0,0.0294797687861272,0.0092485549132948,0.00115606936416185,0.00173410404624277,0.000578034682080925,0.0132947976878613,0.0179190751445087,1730,1332,1719,16.8609545754247,0.00982658959537572,0.000578034682080925,1730,1,0
"2023-08-01","Kazakhstan",10,4,3,0,17,2,3,95,33,4,6,1,15,7,9,5,1,3,4,9,0,0,0,0,0,2,2,1,0,0,2,1,1,0,2,1,2,2,0,0,2,0,0.00635324015247776,0.00254129606099111,0.00190597204574333,0,0.0108005082592122,0.00127064803049555,0.00190597204574333,0.0603557814485388,0.0209656925031766,0.00254129606099111,0.00381194409148666,0.000635324015247776,0.00952986022871665,0.00444726810673443,0.00571791613722999,0.00317662007623888,0.000635324015247776,0.00190597204574333,0.00254129606099111,0.00571791613722999,0,0,0,0,0,0.00127064803049555,0.00127064803049555,0.000635324015247776,0,0,0.00127064803049555,0.000635324015247776,0.000635324015247776,0,0.00127064803049555,0.000635324015247776,0.00127064803049555,0.00127064803049555,0,0,0.00127064803049555,0,39,9,23,0,46,13,4,4,0,19,38,0.0247776365946633,0.00571791613722999,0.0146124523506989,0,0.0292249047013977,0.00825921219822109,0.00254129606099111,0.00254129606099111,0,0.0120711562897078,0.0241423125794155,1574,1177,1556,18.5278404300769,0.0127064803049555,0.00127064803049555,1574,1,0
"2023-09-01","Kazakhstan",17,6,3,0,22,1,1,58,27,8,0,1,14,6,3,13,1,0,4,6,0,0,0,0,0,1,4,0,0,0,4,0,1,0,3,11,1,0,0,0,6,0,0.0104679802955665,0.00369458128078818,0.00184729064039409,0,0.0135467980295567,0.00061576354679803,0.00061576354679803,0.0357142857142857,0.0166256157635468,0.00492610837438424,0,0.00061576354679803,0.00862068965517241,0.00369458128078818,0.00184729064039409,0.00800492610837438,0.00061576354679803,0,0.00246305418719212,0.00369458128078818,0,0,0,0,0,0.00061576354679803,0.00246305418719212,0,0,0,0.00246305418719212,0,0.00061576354679803,0,0.00184729064039409,0.00677339901477833,0.00061576354679803,0,0,0,0.00369458128078818,0,46,10,17,0,28,20,4,3,5,20,47,0.0283251231527094,0.0061576354679803,0.0104679802955665,0,0.0172413793103448,0.0123152709359606,0.00246305418719212,0.00184729064039409,0.00307881773399015,0.0123152709359606,0.0289408866995074,1624,1256,1593,17.8415353766853,0.0221674876847291,0.00307881773399015,1624,1,0
"2023-10-01","Kazakhstan",30,3,5,0,19,0,1,90,38,7,5,7,15,7,2,2,0,1,10,3,3,0,0,0,0,3,2,4,0,0,7,0,0,0,6,0,0,0,2,0,2,0,0.0172612197928654,0.00172612197928654,0.00287686996547756,0,0.0109321058688147,0,0.000575373993095512,0.0517836593785961,0.0218642117376295,0.00402761795166858,0.00287686996547756,0.00402761795166858,0.00863060989643268,0.00402761795166858,0.00115074798619102,0.00115074798619102,0,0.000575373993095512,0.00575373993095512,0.00172612197928654,0.00172612197928654,0,0,0,0,0.00172612197928654,0.00115074798619102,0.00230149597238205,0,0,0.00402761795166858,0,0,0,0.00345224395857307,0,0,0,0.00115074798619102,0,0.00115074798619102,0,48,11,16,0,36,16,3,2,1,23,43,0.0276179516685846,0.00632911392405063,0.00920598388952819,0,0.0207134637514384,0.00920598388952819,0.00172612197928654,0.00115074798619102,0.000575373993095512,0.0132336018411968,0.024741081703107,1738,1320,1709,17.9010120286668,0.0143843498273878,0.00863060989643268,1738,1,0
"2023-11-01","Kazakhstan",28,4,6,2,21,0,0,78,37,13,0,7,16,6,8,3,1,1,3,3,1,0,0,0,0,2,5,3,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0.0164319248826291,0.00234741784037559,0.00352112676056338,0.00117370892018779,0.0123239436619718,0,0,0.0457746478873239,0.0217136150234742,0.00762910798122066,0,0.00410798122065728,0.00938967136150235,0.00352112676056338,0.00469483568075117,0.00176056338028169,0.000586854460093897,0.000586854460093897,0.00176056338028169,0.00176056338028169,0.000586854460093897,0,0,0,0,0.00117370892018779,0.00293427230046948,0.00176056338028169,0,0,0,0,0,0,0.000586854460093897,0,0,0,0.000586854460093897,0,0.00293427230046948,0,58,4,18,0,55,15,2,1,0,22,39,0.034037558685446,0.00234741784037559,0.0105633802816901,0,0.0322769953051643,0.00880281690140845,0.00117370892018779,0.000586854460093897,0,0.0129107981220657,0.022887323943662,1704,1278,1686,17.8806011786136,0.0152582159624413,0.00293427230046948,1704,1,0
"2023-12-01","Kazakhstan",19,3,4,1,6,0,0,86,22,8,6,5,15,7,4,2,0,1,3,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,1,0,3,1,0.0117283950617284,0.00185185185185185,0.00246913580246914,0.000617283950617284,0.0037037037037037,0,0,0.0530864197530864,0.0135802469135802,0.00493827160493827,0.0037037037037037,0.00308641975308642,0.00925925925925926,0.00432098765432099,0.00246913580246914,0.00123456790123457,0,0.000617283950617284,0.00185185185185185,0.00246913580246914,0.000617283950617284,0,0,0,0,0.000617283950617284,0,0,0,0,0.000617283950617284,0,0,0,0.00123456790123457,0,0,0.000617283950617284,0.000617283950617284,0,0.00185185185185185,0.000617283950617284,57,4,19,0,42,11,2,2,3,17,34,0.0351851851851852,0.00246913580246914,0.0117283950617284,0,0.0259259259259259,0.00679012345679012,0.00123456790123457,0.00123456790123457,0.00185185185185185,0.0104938271604938,0.0209876543209877,1620,1261,1609,17.0675992751125,0.00555555555555556,0.00246913580246914,1620,1,0
"2024-01-01","Kazakhstan",14,5,4,1,10,1,2,108,29,6,3,4,14,8,9,7,0,1,3,3,0,0,0,0,0,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,3,0,0.00852099817407182,0.00304321363359708,0.00243457090687766,0.000608642726719416,0.00608642726719416,0.000608642726719416,0.00121728545343883,0.0657334144856969,0.0176506390748631,0.00365185636031649,0.00182592818015825,0.00243457090687766,0.00852099817407182,0.00486914181375533,0.00547778454047474,0.00426049908703591,0,0.000608642726719416,0.00182592818015825,0.00182592818015825,0,0,0,0,0,0.000608642726719416,0.00121728545343883,0,0,0,0.000608642726719416,0,0.000608642726719416,0.000608642726719416,0.000608642726719416,0.000608642726719416,0,0,0,0,0.00182592818015825,0,49,9,11,0,28,16,1,1,2,12,28,0.0298234936092514,0.00547778454047474,0.00669506999391357,0,0.0170419963481436,0.00973828362751065,0.000608642726719416,0.000608642726719416,0.00121728545343883,0.00730371272063299,0.0170419963481436,1643,1273,1632,17.759236993245,0.00547778454047474,0.00182592818015825,1643,1,0
