"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","malaymail.com","nst.com.my","thestar.com.my","utusan.com.my","thesun.my"
"2020-07-01","Malaysia",132.619225543478,60.8889266304348,399.460597826087,60.9524456521739,216.619225543478,81.6032608695652,55.1270380434783,759.858016304348,934.016644021739,161.904891304348,81.4286684782609,64.7778532608696,622.524456521739,91.7778532608696,37.8889266304348,150.079483695652,6,35.0635190217391,6.41270380434783,25.0635190217391,0,0,0,0,1,2,4.41270380434783,1,0,0,4.41270380434783,3.41270380434783,0,0,5,8.41270380434783,0,1,1,1,5.41270380434783,1,0.00908102064800591,0.00416933214396294,0.0273528209960344,0.00417368157026663,0.0148328694565515,0.00558773355721482,0.0037747903343932,0.0520308145921903,0.0639562204890262,0.0110863387636502,0.00557577844962071,0.00443562402498422,0.0426269827801793,0.00628443257058816,0.00259442116067069,0.0102766011843092,0.000410846343467543,0.00240095309653103,0.000439105984959451,0.00171620919075179,0,0,0,0,6.84743905779239e-05,0.000136948781155848,0.000302157203803604,6.84743905779239e-05,0,0,0.000302157203803604,0.00023368281322568,0,0,0.000342371952889619,0.000576054766115299,0,6.84743905779239e-05,6.84743905779239e-05,6.84743905779239e-05,0.000370631594381527,6.84743905779239e-05,455.397418478261,375.159307065217,115.4921875,12.4127038043478,557.397418478261,259.111413043478,8.41270380434783,60.2540760869565,12.8254076086957,44.9524456521739,71.4286684782609,0.0311830607010587,0.025688804920927,0.00790825715557382,0.000849952328426994,0.0381674485400069,0.0177424960999369,0.000576054766115299,0.0041258611398902,0.000878211969918903,0.00307809132101985,0.00489103454384147,14604,9406.34375,14564.9364809783,7.58040858007468,0.000781477937849071,0.00331937981553595,14604,1,1,1,1,1
"2020-08-01","Malaysia",127.231109598366,17.2910142954391,604.148400272294,55.7760381211709,176.910142954391,33.6790333560245,28.3880190605854,495.894486044928,619.409462219197,170.910142954391,95.2311095983662,35.7760381211709,506.342409802587,34.4850238257318,21.2910142954391,88.6490810074881,29.3880190605854,24.1940095302927,18.3880190605854,22.3880190605854,0,2,4.09700476514636,0,0,0,4,0,0,1,0,0,1,0,12.3880190605854,1,0,0,3.09700476514636,0,3,1,0.0101282526348007,0.00137645393213175,0.0480933291094009,0.0044400603503559,0.0140829599549746,0.00268102478554565,0.00225983275438508,0.0394757591183672,0.049308188363254,0.013605329004489,0.0075808875655442,0.0028479571820706,0.0403074677441957,0.00274518578456709,0.00169487456578881,0.00705692413688012,0.00233943791279935,0.0019259679613352,0.00146378117024243,0.00178220180389949,0,0.00015921031682853,0.000326142713353475,0,0,0,0.000318420633657061,0,0,7.96051584142652e-05,0,0,7.96051584142652e-05,0,0.000986150219756841,7.96051584142652e-05,0,0,0.00024653755493921,0,0.000238815475242796,7.96051584142652e-05,380.633424098026,188.626276378489,101.552076242342,5.09700476514636,432.633424098026,230.850238257318,14.3880190605854,45.4550714771954,16.3880190605854,45.4550714771954,60.4550714771954,0.0303003840230876,0.0150156246122026,0.00808406911656915,0.000405747871767741,0.0344398522606293,0.0183768697864447,0.00114536053658537,0.00361845816567389,0.0013045708534139,0.00361845816567389,0.00481253554188787,12562,8431.49319264806,12529.4179714091,6.24362121100921,0.000724168505424802,0.00291984026078845,12562,1,1,1,1,1
"2020-09-01","Malaysia",76.1893775534727,25.3588079788512,940.589762076424,68.3023311703917,225.114635904831,75.0382119682769,23.9435231915405,798.081470800288,547.323960586398,70.8305695746215,119.604662340783,63.4534967555876,392.39870223504,61.0382119682769,25.6229271809661,77.0946887767364,0,28.2076423936554,11.9435231915405,19.6794039894256,0,3,0,0,0,3,2.73588079788512,7.73588079788512,0,0,10.6794039894256,1,0,0,8.47176159577025,5.47176159577025,0,3,1,0,4.47176159577025,0,0.00518647907103286,0.00172626330693337,0.0640292554170472,0.00464958006605798,0.015324345534706,0.00510811517823532,0.0016299198905065,0.0543282144860646,0.0372582682495846,0.00482168615211855,0.00814191030229976,0.0043195028424498,0.0267119606695058,0.00415508590662198,0.0017442428305627,0.0052481067921536,0,0.00192019349173964,0.000813037657695064,0.00133964628927336,0,0.000204220558202859,0,0,0,0.000204220558202859,0.000186241034573528,0.000526608631578293,0,0,0.00072698461466478,6.8073519400953e-05,0,0,0.000576702627349915,0.000372482069147056,0,0.000204220558202859,6.8073519400953e-05,0,0.000304408549746103,0,407.664503725066,233.134583032925,113.076423936554,13.4717615957702,475.777457341985,155.22758952175,11.9435231915405,31.5664503725066,10.7358807978851,52.774092766162,73.3405431386686,0.0277511575034082,0.0158702915611249,0.00769751013863538,0.00091707022435468,0.0323878459729057,0.010566888326872,0.000813037657695064,0.00214883937185205,0.000730829189781152,0.00359251822778502,0.00499254888622659,14690,9956.68228791156,14639.4335496275,4.81980903047746,0.000440555588548009,0.00506831155586029,14690,1,1,1,1,1
"2020-10-01","Malaysia",95.2230928785434,20,204.901129292464,102.31320580779,328.712145655681,62.1329799492971,36.4978105554275,1296.08919105785,595.750633786587,100.905508181609,320.394560958746,121.720903433971,329.3044480295,61.2703387877391,39.9527540908043,57.0428670200507,13.3175846969348,27.0901129292464,15.6351693938696,13.5450564646232,0,0,0,0,0,5.54505646462319,7.54505646462319,5.54505646462319,0,0,6.54505646462319,2.77252823231159,0,0,7.54505646462319,15.0901129292464,0,0,1,2,1.77252823231159,1,0.00601307734772313,0.00126294518817883,0.0129389447646163,0.00646079854810494,0.0207572711325891,0.00392352740270883,0.00230473671100199,0.0818444803648552,0.037620019814763,0.00637190630093513,0.0202320384540759,0.0076863414646357,0.0207946734042372,0.0038690539775031,0.00252290692667368,0.0036021007211449,0.000840968975557892,0.00171066638856064,0.000987318097617426,0.000855333194280322,0,0,0,0,0,0.000350155119008789,0.000476449637826672,0.000350155119008789,0,0,0.000413302378417731,0.000175077559504395,0,0,0.000476449637826672,0.000952899275653345,0,0,6.31472594089417e-05,0.000126294518817883,0.000111930300095453,6.31472594089417e-05,506.201198432819,140.446185757087,116.493431666283,7.77252823231159,462.162710301913,152.901129292464,10.3175846969348,66.5406775754782,10.5450564646232,74.3132058077898,57.8153952523623,0.0319652183905543,0.00886879172499917,0.00735624094886856,0.000490813856549103,0.0291843085565744,0.00965528727535133,0.000651527197331067,0.00420186142810547,0.000665891416053497,0.00469267528465457,0.00365088376183142,15836,10856.4420373358,15779.639548283,4.43540248416952,0.000889752016244403,0.00443439586249959,15836,1,1,1,1,1
"2020-11-01","Malaysia",78.0152432658175,21.6717477552725,223.981415744414,65.8680309041554,166.505951138025,28.6717477552725,33.7698893297139,980.775109626227,271.472123616621,208.128628106076,139.932344957194,76.1133848402589,160.030486531635,61.8189601169346,34.1472123616621,39.2453539361036,3,24.5736061808311,38.8189601169346,29.1472123616621,0,0,0,0,1.52453539361036,0,5.04907078722071,4.52453539361036,0,0,5.57360618083107,0,1.52453539361036,0,9.57360618083107,5.57360618083107,0,0,3,11.0490707872207,4,0,0.00522750222901484,0.00145214069654734,0.0150081356033513,0.00441356411847731,0.0111569251633627,0.00192118384851732,0.00226279076184092,0.0657179783989699,0.0181903057904464,0.0139459011060089,0.00937632973446754,0.00510006599036846,0.0107230291162982,0.0041422514149648,0.00228807373101462,0.00262968064433822,0.000201018493701421,0.00164658309976086,0.00260110962992057,0.00195304290817892,0,0,0,0,0.000102153269472685,0,0.000338318868079651,0.000303171763174106,0,0,0.000373465972985196,0,0.000102153269472685,0,0.000641490631253757,0.000373465972985196,0,0,0.000201018493701421,0.000740355855482492,0.000268024658268561,0,481.827521403216,276.683650031322,133.128628106076,10.6226769680518,354.22342869075,309.570265191063,12.0981415744414,44.343495510545,11.5736061808311,71.5888494466486,77.1624556274796,0.0322854141921211,0.0185395101870358,0.00892043876347336,0.000711784841064848,0.023735153356389,0.0207431161344856,0.000810650065293583,0.00297128755766182,0.000775502960388037,0.00479689422719436,0.00517036020017955,14924,10752.7961996241,14872.6074337022,4.10953842425609,0.000641490631253757,0.00618531680441851,14924,1,1,1,1,1
"2020-12-01","Malaysia",64.0529967238389,15.0637887839661,187.77625746772,46.1275775679322,268.350356523415,46.1913663518982,22.5956831759491,835.455386394296,362.92445557911,113.77625746772,84.9784158797456,31.9254191559067,294.733089227211,74.2551551358643,30.1913663518982,73.3189439198304,2.26594719599152,18.0637887839661,14.0637887839661,23.3297359799576,0,0,1.26594719599152,2.26594719599152,1.26594719599152,2.26594719599152,3.26594719599152,2.26594719599152,0,0,3.26594719599152,0,1.26594719599152,0,4.53189439198304,3.26594719599152,0,1,3.53189439198304,1,5.53189439198304,0,0.00479618096022755,0.00112795123803565,0.0140603712068679,0.00345395563968043,0.0200936245992823,0.00345873203683252,0.00169192685705347,0.0625574980452486,0.0271751745098547,0.0085193753251756,0.00636304124895137,0.00239052183870511,0.0220691193730596,0.00556010147030059,0.00226067887322338,0.0054899995447271,0.000169670325420556,0.00135258620621236,0.00105307291531008,0.00174689149980963,0,0,9.47920026949847e-05,0.000169670325420556,9.47920026949847e-05,0.000169670325420556,0.000244548648146127,0.000169670325420556,0,0,0.000244548648146127,0,9.47920026949847e-05,0,0.000339340650841111,0.000244548648146127,0,7.48783227255709e-05,0.00026446232811554,7.48783227255709e-05,0.000414218973566682,0,391.211023318558,219.403353247254,124.23357101561,8.79784158797456,432.828290614762,233.807670071305,10.7978415879746,49.7870495278474,22.1275775679322,51.116785507805,57.8508383118134,0.0292932252578479,0.0164285550915203,0.00930240142385698,0.000658767621712809,0.0324094564294094,0.017507126175313,0.000808524267163951,0.00372797076210014,0.00165687589426673,0.00382753916194721,0.00433177374105679,13355,9544.5650414338,13319.0107920601,4.50753385510499,0.000603802978956652,0.003578214116649,13355,1,1,1,1,1
"2021-01-01","Malaysia",62.3812744749021,23.5525097899608,200.909576361695,38.5315058739765,161.720541117836,51.8077607689569,9.25525097899608,1410.80633677465,391.801352794589,98.0840156639374,234.951584193663,81.4022783908864,207.164827340691,70.5945176219295,32.5315058739765,71.3602705589178,3.51050195799217,23.5315058739765,10,26.7657529369883,0,0,0,1,0,1,1.25525097899608,1,0,0,4.25525097899608,6.51050195799217,1,0,4.51050195799217,0,2.25525097899608,1,3,1,1,0,0.00426159820159189,0.00160899779956011,0.0137252067469391,0.00263229306421482,0.0110479943378765,0.00353926497943414,0.000632275650976642,0.0963797196867504,0.0267660440493639,0.00670064323431735,0.0160507982097051,0.00556102462022725,0.0141525363670372,0.00482268872946642,0.00222240100245775,0.00487500140448953,0.000239821147560607,0.00160756290982214,0.000683153436261784,0.00182851160930375,0,0,0,6.83153436261784e-05,0,6.83153436261784e-05,8.57529019672144e-05,6.83153436261784e-05,0,0,0.00029069893284575,0.000444767178439143,6.83153436261784e-05,0,0.000308136491186786,0,0.000154068245593393,6.83153436261784e-05,0.000204946030878535,6.83153436261784e-05,6.83153436261784e-05,0,384.221431114276,212.738341046636,91.6365254538982,6.25525097899608,399.885368458526,141.996796012816,26.0840156639373,43.8707725169099,12.5315058739765,44.8707725169099,56.6365254538982,0.0262482190951138,0.0145332928710641,0.0062601807250921,0.000427329620098107,0.0273183063573252,0.00970055991343188,0.0017819384932325,0.00299704689963861,0.000856094129934178,0.00306536224326479,0.00386914369817586,14638,10288.8796724813,14609.213243147,3.79854937182497,0.000632275650976642,0.00289098665985443,14638,1,1,1,1,1
"2021-02-01","Malaysia",75.4575835475578,31.6478149100257,64.5938303341902,12.3239074550129,78.4035989717224,76.7814910025707,28.4318766066838,721.555269922879,457.881748071979,75.6195372750643,70.6735218508997,52.4035989717224,281.72236503856,63.133676092545,18.2699228791774,41.4318766066838,5,18.2159383033419,8.10796915167095,14.3778920308483,0,1,3,0,0,0,4.10796915167095,1.05398457583548,4.05398457583548,0,4.05398457583548,3.05398457583548,1,0,15.3778920308483,1.05398457583548,1,0,5.10796915167095,0,2,0,0.00685541778391549,0.0028752443817594,0.0058684319373299,0.00111964272326818,0.00712306704567297,0.0069756964661189,0.00258307228188278,0.0655542173092468,0.0415991412802743,0.00687013148678698,0.00642077967210863,0.00476093385770168,0.0255948364712056,0.00573577506064731,0.00165984581440696,0.00376413887586843,0.000454256382302171,0.00165494124678313,0.00073661934693113,0.00130624984381288,0,9.08512764604343e-05,0.000272553829381303,0,0,0,0.000373214241089393,9.57558440842623e-05,0.000368309673465565,0,0.000368309673465565,0.000277458397005131,9.08512764604343e-05,0,0.00139710112027331,9.57558440842623e-05,9.08512764604343e-05,0,0.000464065517549827,0,0.000181702552920869,0,316.665809768638,169.480719794344,80.6195372750643,16.3239074550129,354.097686375321,151.915167095116,11.3778920308483,39.1876606683805,11.3778920308483,42.3496143958869,57.4035989717224,0.0287694930288578,0.0153975397287494,0.00732438786908915,0.00148304782910992,0.0321702267988845,0.0138016868442914,0.00103369601443157,0.00356024899322072,0.00103369601443157,0.00384751652547351,0.00521519024000385,11007,7948.88688946015,10961.1362467866,5.74316297675306,0.00100917317631243,0.00638644769874184,11007,1,1,1,1,1
"2021-03-01","Malaysia",91.1093662366798,24.1553561413348,237.553561413348,80.4660684240045,266.330342120022,65.0437464946719,44.1772293886708,680.21200224341,481.794167134044,160.643297812675,55.910263600673,58.932136848009,345.905776780707,79.7549074593382,40.4441951766685,95.0656197420078,4.28883903533371,23.5776780706674,16.3107122826697,31.4660684240045,0,5.28883903533371,2.57767807066741,0,0,1,2.28883903533371,4.28883903533371,0,0,9.15535614133483,0,2.57767807066741,0,4.28883903533371,3,0,0,0,0,4.86651710600112,0,0.0064602826516826,0.00171278140405125,0.0168441864435474,0.00570559940608413,0.0188846587336044,0.00461205037897411,0.00313247035302211,0.0482317239057938,0.0341625304640178,0.0113907181317929,0.00396442342768723,0.00417869508955605,0.0245271060611719,0.00565517318721819,0.00286777247228735,0.00674080832035793,0.000304108277340545,0.00167182004330053,0.00115654203238103,0.00223116134326062,0,0.000375015176581841,0.000182775159233313,0,0,7.09068992412962e-05,0.000162294478857953,0.000304108277340545,0,0,0.000649177915431811,0,0.000182775159233313,0,0.000304108277340545,0.000212720697723889,0,0,0,0,0.000345069638091266,0,385.835670218733,237.439708356702,138.041503084689,8.86651710600112,412.570947840718,181.485698261357,10.5776780706674,52.6432978126753,10.2888390353337,48.0656197420079,50.2209758833427,0.0273584109918976,0.0168361134763314,0.0097880949503431,0.000628697235056451,0.0292541266284278,0.0128685881203543,0.000750030353163682,0.00373277301373291,0.000729549672788322,0.00340818405601701,0.00356101367675975,14103,10173.6360067302,14063.66741447,5.67850941607768,0.00112504552974552,0.00404634614918867,14103,1,1,1,1,1
"2021-04-01","Malaysia",82.5126557632399,21.8403426791277,198.51265576324,31.8403426791277,175.243769470405,45.5210280373832,29.6806853582555,672.689447040498,432.739680685358,79.7311137071651,103.932827102804,78.7227414330218,263.378309968847,59.151285046729,35.2605140186916,54.941199376947,1.21008566978193,16.6302570093458,19.8403426791277,21.6806853582555,0,0,0,0,0,2,14.0504283489097,5.42017133956386,0,0,6.21008566978193,2.21008566978193,0,0,9.84034267912773,5.63025700934579,2.21008566978193,0,0,1,4.63025700934579,2.42017133956386,0.00650730723684857,0.0017224245015085,0.0156555722210757,0.00251106803463152,0.0138204865512938,0.00358998643827943,0.00234074805664475,0.0530512182208595,0.0341277350698232,0.00628794272138526,0.008196595197382,0.00620841809408689,0.0207711600921804,0.00466492784280197,0.0027807976355435,0.00433290215906522,9.54326237998369e-05,0.00131153446445945,0.00156469579488389,0.00170983323014633,0,0,0,0,0,0.000157728706624606,0.00110807794549761,0.000427458307536582,0,0,0.000489754390361351,0.00017429697711214,0,0,0.000776052261760862,0.000444026578024116,0.00017429697711214,0,0,7.88643533123028e-05,0.000365162224711813,0.000190865247599674,421.706191588785,194.126168224299,118.554711838006,20.2605140186916,435.193535825545,143.134540498442,6.63025700934579,83.1933411214953,23.4705996884735,45.3613707165109,77.1429127725857,0.0332575860874436,0.0153096347180047,0.00934974068123078,0.00159783233585896,0.0343212567685761,0.0112882129730633,0.000522890931336419,0.00656098904743654,0.0018509936662834,0.00357739516691726,0.00608382592843736,12680,9084.35942367601,12624.3781152648,4.82580012127342,0.000489754390361351,0.00503406706663915,12680,1,1,1,1,1
"2021-05-01","Malaysia",79.8910038068523,26.6303346022841,112.383891003807,35.1919455019034,120.644560208375,60.1374474053296,26.7535564015227,1284.51673011421,452.13985173312,80.6990583049489,311.455019034262,129.604287717892,267.673011420557,74.014225606091,47.5071128030455,55.3151673011421,5,25,26.9455019034262,55.6445602083751,0,0,1.43838910038069,0,0,0,1.43838910038069,0,0,0,2,2,1,0,3.87677820076137,5.43838910038069,0,0,1,2.43838910038069,0,0,0.00543291423371998,0.00181097141123999,0.00764256314204739,0.00239319588588259,0.00820432235351072,0.00408959179907036,0.00181935099636333,0.0873523787904934,0.0307473547591377,0.00548786523665072,0.0211802121070562,0.00881362038203959,0.0182028569480148,0.00503326933737443,0.00323067751125777,0.00376165707590221,0.000340020401224073,0.00170010200612037,0.0018324040736774,0.00378405713759776,0,0,9.78163278055549e-05,0,0,0,9.78163278055549e-05,0,0,0,0.000136008160489629,0.000136008160489629,6.80040802448147e-05,0,0.000263636735855925,0.000369832648784814,0,0,6.80040802448147e-05,0.00016582040805037,0,0,357.059306752154,177.180124223602,98.5213384091364,6.43838910038069,444.744139451012,147.220396714085,19.8767782007614,67.9052294129433,19.1919455019034,53.6445602083751,78.7132839110399,0.0242814897485314,0.0120489713854881,0.00669985300300146,0.000437836729029628,0.0302444161476377,0.0100115876718181,0.00135170201977296,0.00461783267004035,0.00130513060196555,0.00364804897710813,0.00535282447541924,14705,10322.1132037668,14684.3696653977,4.41094068010815,0.000429457143906294,0.00187059590636147,14705,1,1,1,1,1
"2021-06-01","Malaysia",77.8458756672981,14.8307215429654,81.3537110384019,42.6922679524712,154.538143619769,29.6614430859308,15.2769071809885,879.921129671087,294.937833649044,58.3845359049423,179.276390563113,56.7690718098846,131.645772343723,98.1844325813673,25.2769071809885,33.8307215429654,6.13845359049423,13.8307215429654,7.41536077148269,16.2769071809885,0,1,0,0,0,4.27690718098846,5.13845359049423,2.27690718098846,0,1,6.13845359049423,4,0,0,4.55381436197692,8.69226795247116,2,1,0,1.13845359049423,1.13845359049423,1.13845359049423,0.00571975574337238,0.00108969298625756,0.00597749530039691,0.00313683085616981,0.0113547497148985,0.00217938597251512,0.00112247664812553,0.0646525444284413,0.0216706710983868,0.0042898262972037,0.013172401951735,0.00417112944966088,0.00967272390475555,0.00721413905814602,0.00185723050558328,0.00248572531542729,0.000451025245444102,0.00101621760051178,0.00054484649312878,0.00119595203387131,0,7.34753857457752e-05,0,0,0,0.000314247404922003,0.000377549859698327,0.000167296633430453,0,7.34753857457752e-05,0.000451025245444102,0.000293901542983101,0,0,0.000334593266860905,0.000638667740813457,0.00014695077149155,7.34753857457752e-05,0,8.36483167152264e-05,8.36483167152264e-05,8.36483167152264e-05,377.783192698467,248.36834854486,82.59979335285,6,369.337523678319,148.061133115206,6.27690718098846,50.0459789908731,5.13845359049423,28.9383502669192,56.0151541243327,0.0277577658117904,0.0182489602163747,0.00606905167912197,0.000440852314474651,0.0271372170226539,0.0108788488695963,0.000461198176413553,0.00367714761137936,0.000377549859698327,0.00212625644870825,0.00411573505689439,13610,10225.3165145514,13566.5078353711,3.59013795077459,0.00104900126237976,0.00481997012144379,13610,1,1,1,1,1
